tournamentId,tournamentName,blackPlayerId,blackPlayerName,whitePlayerId,whitePlayerName,blackScore,blackTheoreticalScore,transcript
126,Cambridge Christmas,37,Johnson Greg,168,Arnold Roy,31,25,f5f6e6f4g5e7f7g6g4h5h4h6h7e8f3e3c4d3d6b4e2d2d8e1g3c8f8f2f1c5c6d7d1g8c1h2c2g2a4b5a5c3b3a2c7b8a3a6b7a8h3h1b6b2b1g7a7h8a1g1
126,Cambridge Christmas,40,de Grey Aubrey,91,Cagley Leslie,55,32,f5f6e6f4g6c5g4g5f3e3c4g3f2d2d3e2h3h5h6h7d6f7f1b3c1c3e7e1f8d1c2d7h4h2c8g7b6b1a1g2h8e8d8g8h1c6g1c7b2a5b7b8a8a7a6b5b4a4a2a3
126,Cambridge Christmas,134,Haugland Jan Kristi,22,Leader Imre,27,32,f5f6e6f4g6c5g4g5h4h3h2h6g3f7e8g8d3e3f3c2c4c3b3e2c1f2d2d1f1b4e1a3c6d6a5a4a2c7g7h5h7e7d8d7b5b6c8b2b1h8f8h1a6g1a1g2b8b7a7a8
22,British Nationals,122,Edmead Garry,40,de Grey Aubrey,36,29,f5d6c3d3c4b3c6b6d7e8c2d2a4f6e3c1f7g5c5b4e6e7f4e2f2f3d1f1b1b5g4h4d8c7f8c8h3g6b8g7a3a5a6b7a8a7h8g8h7e1g1g3b2h6h2h1g2a1a2h5
22,British Nationals,543,Kyte Bruce,253,Atkinson Mark,53,60,f5d6c3d3c4f4e3f3g4g3g5e2d2h4f6b4e1f2b5h6e6c1c2e7f1g6c5b6a4a3a2c6a5g2a6b1a7b3d1g1h3h2h1b2a1c7c8h5h7g7h8g8f8f7e8d8d7b7a8b8
22,British Nationals,543,Kyte Bruce,134,Haugland Jan Kristi,19,6,f5d6c3d3c4f4e3f6g4h3c6c5d7e7e6b6e8g3b5a5g5c7b4d8h4h5a4c8f7g6b8a3a7g8g2b3h7c2d2e1b1c1b2a1d1a2f1h6h2e2f8a8g7a6b7f3f2h8h1g1
22,British Nationals,253,Atkinson Mark,188,Marson Phil,49,53,f5d6c3d3c4f4c5b3c2e6c6d2e3d1b4g4d7a5f6b5b6c7g5f2e2f7g6f3a4a3a6a7e7h6c8f8g3d8e8b8h5h2h3h4g2f1h1g1h7b7a8g7a2b2e1c1b1a1g8h8
22,British Nationals,253,Atkinson Mark,277,Hands Colin,42,47,f5d6c3d3c4f4c5b5b4g6d2e6d7c7f6c6e7d8a5b3b6e2e3g5f8f7c8b8g7a3a4f2e8f3a8a6e1c1d1c2b1h8b7a7a2b2g3g4a1f1g2h1g1h2h7h6h4g8h5h3
22,British Nationals,40,de Grey Aubrey,134,Haugland Jan Kristi,8,12,f5d6c3d3c4f4e6b3c2e3d2b4c5c6d7b6g3d1a4a3a5a6b5d8c8b8c7e8e7f8f7g8c1b1e2b7b2a1a7a8f6g6a2f2f3e1g2f1h7g5h6g4g1h2h3h1h5h4g7h8
22,British Nationals,40,de Grey Aubrey,22,Leader Imre,26,28,f5d6c3d3c4f4e6b3d2e3b4c5c2b5a6a5a3e2a4d1f1f3g4c6c1b1e1g1f2g5c7b6d7f6e7h3g3f7h4h6h2g6f8d8a7e8c8h5h7g7h8g8b2a1a2a8g2b7b8h1
22,British Nationals,40,de Grey Aubrey,283,Wormley Mark,44,45,f5d6c3d3c4f4e6b4e3f2e2c2c5c6b5a4f3g4a6e1d1g3c1d2g5e7a3a2b3b1f6f7g1h4g2b2h3h1f1h2g6h7a1a5g7h6f8h5d8e8c7c8d7h8g8a7a8b6b7b8
22,British Nationals,111,Selby Matthew,253,Atkinson Mark,26,25,f5d6c3d3c4f4f6f3e6e7d7c5e3e2g4g3b6h4f2e1c6g5g6d2f1d1c1f7h5h6c2c7d8a6h3e8c8h2b5a4b7b4a7b3a5a3a2a8b8a1g2h1g1b1b2g8f8h7g7h8
22,British Nationals,111,Selby Matthew,543,Kyte Bruce,55,44,f5d6c3d3c4f4f6f3e6e7d7c5e3d8g5f2e2b4g4c2c7b6c6b5f8h3f7h5g6h6h4e1d1g3f1d2b8g2h1e8c8g7h2b7a8a7g8h8h7a6a4g1a5a3b3c1b2a1b1a2
22,British Nationals,134,Haugland Jan Kristi,268,Haigh David,50,31,f5d6c3d3c4f4f6f3e6e7d7c5c6b5e3c2b6b4a5c7g5a4a3d2g3f7b3e2f2h3e1f1d1c1e8d8f8h6g4h4c8g6g2a6a7h1g1b2h2b7h5g8h8h7g7a8b8a2b1a1
22,British Nationals,134,Haugland Jan Kristi,111,Selby Matthew,47,34,f5d6c3d3c4f4f6f3e6e7d7c6c5e8c7g6d2f7e3e2f1c1d1c2d8f2b1b3g1b4e1b6b5a5a4a3a7c8g3h3g5h5g4g2h4b7h7h6a8b8a6h8a2b2a1h2h1f8g8g7
22,British Nationals,134,Haugland Jan Kristi,122,Edmead Garry,38,37,f5d6c3d3c4f4f6f3e6e7d7g6d8c5c6c7c8f7g8b3e3d2h5e8f8b4g4h4h3g5g3h6h7b5g2b6b7f2f1g1h2a8h1b8g7h8e2e1c1c2d1a2a3b1a1a4a5b2a6a7
22,British Nationals,111,Selby Matthew,268,Haigh David,23,20,f5d6c3d3c4f4f6f3e6e7f7c5e3e2g4g3b6d2c2h4d1c1b1g6c6g5e8d7d8c8c7f8e1f2h6h5h3b5h7b4f1g1h1h2g2h8b7b3g8g7a6a5a7b2a1a2a3a4b8a8
22,British Nationals,179,Turner Ian,277,Hands Colin,37,27,f5d6c3d3c4f4f6g5e6c5e3f3g4e2b6h5d2g3f1b5f2f7h6b4e7f8d8g6c7c2h3c6h4d7c8e8b7d1b1b3a5e1c1a6a7g7h8g8a4a3a2h2h1g1g2a8b8a1b2h7
22,British Nationals,134,Haugland Jan Kristi,153,Barrass Iain,27,42,f5d6c3d3c4f4f6g5e6c5f3f7e3e7h5g4h4g3h3h6h7e2g6b4e8g2d8g8f2d7c7c6c8d2f8b8e1g1c1d1c2b3b2f1a3a4a5a2a1b1b5b6h1h2a6h8b7a8a7g7
22,British Nationals,94,Handel Michael,134,Haugland Jan Kristi,31,24,f5d6c4d3c3f4c5b3c2b4e3e6c6f6a5a4d7b5g3a6e7c7g4e8d8c8g6f8f7g8b6h5g7g5h6h8h7d2c1f2e2f1e1f3h3a7g2h4g1d1a2h1h2b1a3a1b2b7a8b8
22,British Nationals,94,Handel Michael,111,Selby Matthew,39,42,f5d6c4d3c3f4c5b3c2e6c6b4b5d2e3f6e2f2f3d1a4g3c1f1a3a6a5a2e1b1g4h5h4h3g5g6g2c7b7b6h2a8h6h1g1b2a1h7f7e7g7f8c8b8d7d8h8g8e8a7
22,British Nationals,94,Handel Michael,153,Barrass Iain,55,47,f5d6c4d3c3f4e6f6e3e2f2c6f1c2d2b3c1f3b5a4b4c5a2d1e1b2a6g2d7e7g1d8b6c7g4h4h1g3f8h2h3e8g5h5f7g7g6h6h7a5b1g8b8a7a1b7h8a3a8c8
22,British Nationals,122,Edmead Garry,188,Marson Phil,50,47,f5d6c4d3c3f4f6g5e3f3g4h5c7d7c5g3e6c6g6e7d8e8c8h6f8b5b4f7g8d2a6b6a5a3a4a7d1c2b3e1f1b1c1g1g7b2a1a2h1h8a8b8h4h3b7f2e2h7g2h2
22,British Nationals,94,Handel Michael,188,Marson Phil,35,33,f5d6c4d3c5f4d2g5d7c6b5b3b4c2e6c3c1a5a3a4a6e1b6f7f6e7f8e8d8b7d1e3f1c8c7a7g4f3a8b8h5g6h6h4g7h8g8b2a1h7e2f2g1b1g2g3h3h1h2a2
22,British Nationals,188,Marson Phil,283,Wormley Mark,37,31,f5d6c4d3c5f4e3c3f3e2f2g6f6b5b4e6e1g5c2c6d2a4a3g4a5b6d7a6a7c7c8c1d1g3b1g1e7e8h5h6h3f7d8h4b7b3h7a8b8a2b2a1f1g2h2g7h1g8f8h8
22,British Nationals,153,Barrass Iain,40,de Grey Aubrey,31,36,f5d6c4d3c5f4e3f3c2b4b5d2g4c3a4c6f2a6b3a5e2a3e6e1c1f1d7h4g5g3b2d1g1h6h5d8b1a1h2h1h3g2a2g6f7g7f6e8h8h7g8f8e7c8c7b7b6b8a8a7
22,British Nationals,188,Marson Phil,543,Kyte Bruce,29,36,f5d6c4d3c5f4e3f3c2f6e2c6c7b6e6d7d8b4b3b5e7e8f8d1c8f7c3f2e1c1g8a3b1f1g1d2g6h6g5h5g4h4b7g3g2g7a7a6h8a8h7h1a2b8a4a5b2a1h3h2
22,British Nationals,179,Turner Ian,40,de Grey Aubrey,23,35,f5d6c4d3e6f4e3f3c3c5d2b4b3c2e2e1c1g6a5c6d7f1f2a4g3a6f6g4b6c7b5d1g1g5e7b2h3h4g2d8f7e8h6h5f8b7a1b1a2a3c8
22,British Nationals,543,Kyte Bruce,268,Haigh David,31,42,f5d6c4f4f6d3e6b5c6g6g5g4h4h6h3c5g3f3h5h2e3f2e2f1d1d2e1c1b6f7c2b3a4a5c3a3b4e7c7c8d7d8g7a6e8g2b2a2b8b7a1b1a7a8g1h1h7h8f8g8
22,British Nationals,277,Hands Colin,268,Haigh David,21,20,f5d6c5f4d3e3f6e6e7g5f7d7e2c4g3f3c8h3g6f2h5c3g4f1d2e1c1h4h2d1g1e8f8d8c6c7b6b5a6b4a3h7b3c2b2g8g7g2h8h6b8a1a2h1b1a4a5a7b7a8
22,British Nationals,277,Hands Colin,188,Marson Phil,7,19,f5d6c5f4d3f6g5c4f3e6c6e3d2b4c7g6b3c3a4e2c2b5e7f7h6e8f8g8d1f1e1c1g4a5a3a2b2h4h3h2g3a1b1b6a7f2g2a6g7h8d7a8g1h1b7b8c8d8h7h5
22,British Nationals,153,Barrass Iain,543,Kyte Bruce,30,31,f5d6c5f4e3c4d3c3e6c6d7g5g6c7b4f6f7e8h5h6h7f8b3f3g4g3b5h4h3a5a6a3a4a7e7f2e1a2b6g1d2d1c1c2b2h2h1a1g2b1f1e2b8d8c8g7g8h8b7a8
22,British Nationals,25,Feinstein Joel,283,Wormley Mark,49,41,f5d6c5f4e3g5f3e2g4c3f6h4d3e6h6c2d2f2e1c6g6b5h5h3h2g3c4b3f1c1d1g1b4a3a4a5e7f7a6a7a2a1b1b2d7b6c7g7h1f8d8c8g2e8h7h8g8b7b8a8
22,British Nationals,268,Haigh David,283,Wormley Mark,12,39,f5d6c5f4e3c6d3f3e6b4c4f2c3c2e2d1g4h4h3h2g5g3e1f1d2c1f6d7g6h5a4b5d8c8b8c7e7b6a6a5e8a3a2b7b3a8a7a1b2h6g2h1g7g1h7f7f8b1g8h8
22,British Nationals,153,Barrass Iain,268,Haigh David,53,47,f5d6c5f4e3c6d3c4e6g5d7c3g6f2e2c7b4d8f6e7b5g4f7b6a6f8c2a3a4b3d2f1f3g3e1h6c8c1d1a5a2b7a7b1e8b2h3h4a1h2g1g2g8g7h1h8h7h5b8
22,British Nationals,25,Feinstein Joel,111,Selby Matthew,51,40,f5d6c5f4e3c6d3f6e6d7g4g3g6h3g5f3h4h6f7h5e7c7c4e2b6c2d2c1f2b4e1d1f1g1b5c3c8a6a5a4a3a2b3d8b2e8g7b8g8h7h8f8g2h2a1b1h1b7a7a8
22,British Nationals,94,Handel Michael,40,de Grey Aubrey,47,37,f5d6c5f4e3c6d3f6e6d7g4c4g5c3f7d2c1e1e7f2c8f3c7d8f1g1e8g3b6b5a5h4b3a3b2a4d1b4e2h6a6a1h1g6c2f8h2b8g2h3h5b7h7g7a8a7g8b1a2h8
22,British Nationals,22,Leader Imre,134,Haugland Jan Kristi,47,34,f5d6c5f4e3c6d3f6e6d7g4c4g5c3f7d2c1e2b5g3f3b4c2d1e7f8c8d8e1h5h6h7g6h4b6f1f2b1e8b8g7a5h3g1h8c7g2h1h2g8a7b7a8a6b3a2b2a1a3a4
22,British Nationals,22,Leader Imre,153,Barrass Iain,40,30,f5d6c5f4e3c6d3f6e6d7g4c4g5c3f7d2c1e2b5g3f3h4f2h6e7e1d1f1g1c7b6g6b4b3c2b2e8f8d8a4a5a3h3h5g2a6b7a7b1h1g8h2a1g7a2c8b8a8h8h7
22,British Nationals,25,Feinstein Joel,134,Haugland Jan Kristi,44,50,f5d6c5f4e3c6d3f6e6d7g4c4g5c3f7d2e7f2c8f3c7d8e2g3e8f1h2h6h5h3g6h7h8h1g7f8g8h4g2b7b8a7a8a6a5b6b5a4a3b4b3c1e1d1c2b1b2g1a1a2
22,British Nationals,168,Arnold Roy,111,Selby Matthew,25,25,f5d6c5f4e3c6d3f6e6d7e7f3c4c7b6e2b8d8f8c2d2c1f1e1f2g3g4c3g5b4b3b5a4c8e8a3a2a6h2h6g6h7g2h5h3g7f7h1h4g1d1a5a7b7b2a1b1a8h8g8
22,British Nationals,168,Arnold Roy,40,de Grey Aubrey,11,19,f5d6c5f4e3c6d3f6e6d7e7c7c4f3g4g5b6b5h6h4a6a4b4h3g3d8f8e8f7h2c8a3b3c2b2c1d1e1h5h7g2g6g7a5a2e2f1h1g1f2d2c3b1a1h8g8b7a7b8a8
22,British Nationals,22,Leader Imre,253,Atkinson Mark,40,34,f5d6c5f4e3c6d3f6e6f7g4c4g5c3b4b3b5d2e2e1c2g6d1f3f1a3a5c1b1f2a4a6b6a7d7h6h5h4b2e7e8c8d8f8c7b8g3h3g2a1a2h2a8b7h1g1h7g7g8h8
22,British Nationals,268,Haigh David,253,Atkinson Mark,39,30,f5d6c5f4e3c6d3f6e6f7e7b5c4f3b4e8a6d7c7e2f8c2d2c3c1d8f1b3c8a3a5b6g4g6g3g5g8f2h4h6e1h5h3h2a7b7g7d1b2b1a4a8b8g1a1a2h1h8h7g2
22,British Nationals,283,Wormley Mark,277,Hands Colin,17,25,f5d6c5f4e3c6e6f3d3f7e7b5b4c4c3a3a6a4g5g4c7c2d2f6h3g6h6d1e2b6e1c8g3h4h5c1b1f2f1b3a5a7f8d7d8g2
22,British Nationals,277,Hands Colin,153,Barrass Iain,8,30,f5d6c5f4e3c6e6g5c4f6g4d3h6f2d2e2e7c7c3f3d7d1c2h5e1f1h4g3b5d8e8b6b4f8a6a3b3f7h3c8g2c1g6a2b1a1b2g7b8a4a5a8h7h1h2g1b7g8h8a7
22,British Nationals,188,Marson Phil,168,Arnold Roy,43,41,f5f6e6f4c3c6c5e7c7c4e3d3f3e2d2b3d1f1b4d6f2e1g1g4d7a4f8d8a5a6a3a2b5c1b1c2h4g3h3b6b7g2g5h6h5b2h7g6c8e8h2a8a1b8a7f7h1g8g7
22,British Nationals,111,Selby Matthew,22,Leader Imre,12,24,f5f6e6f4c3d6f3c4c5b4c6b5a5b6a6e3d3e2g4d2c2g5h5f2g3h3d7g6h4h6e7e8c1d1e1d8c7a3b3h2c8f7f8g1f1b1b2a2a4a1g2h1h7b7a7a8b8g7g8h8
