tournamentId,tournamentName,blackPlayerId,blackPlayerName,whitePlayerId,whitePlayerName,blackScore,blackTheoreticalScore,transcript
22,British Nationals,179,Turner Ian,496,Forsyth Eileen,53,51,f5d6c5f4e3c3e6b6b5f2e2b4c4d2f3d3c2c1e1f7f1g4d1f6e7d8d7c8e8c6g3g5f8g6b1h3b8g8h8g2g1h1h2h7g7h6h5h4b3b2c7b7a8a7a6a5a4a1a2a3
22,British Nationals,248,Forsyth Iain,283,Wormley Mark,19,23,f5d6c5f4e3d3e6g5c4c3d2f6b3b5b6f3a6e2f1e1d1c1f2g1g3g4h4h5h6g6c2b1d7c8e7h3h2b4a3e8f8f7g7c7b2c6d8a5a4h8g8a1g2h7a2a7b7h1b8a8
22,British Nationals,179,Turner Ian,277,Hands Colin,54,44,f5d6c5f4e3c6d3c3c4f6e6b5d7e7b6b3b4a3a4a6c7a5c2d1c1f2e2f1d2e1g3e8d8c8b7b1f3h3h2h4h5g4g2b8a8a7f8h1a2f7g1h6a1b2g8g7h7h8g6g5
22,British Nationals,20,Brightwell Graham,283,Wormley Mark,46,41,f5d6c5f4e3c6d3f3e6f7e7d7c4g4g5f6g6h5h3h6e2b5e8g3f8b3c8d8c7c2d2f1h4h2e1c1d1f2b6c3b4a4a5a6a3a2b2a1b1b8a8g7h8g8h7b7a7h1g1g2
22,British Nationals,179,Turner Ian,283,Wormley Mark,26,22,f5d6c5f4e3c6d3b5f3g5e6f6g6g4f7e7e8c4h5d2g3f2c7c8b6a5e2f1b4a4a6a7a3a2b3c3c2c1b2d7b8a8d8f8b7h6h7h4h3g7h8g8g2h1g1e1d1h2a1b1
22,British Nationals,22,Leader Imre,188,Marson Phil,40,44,f5d6c5f4e3c6d3g5e6f6g3e2f3g4h6h4f2c3c4c2d2f1e1h3b4c1d1b6g6b5a5a3a4b2b3a6a2a1b1g2h1g1h2h7h8h5g7g8f8e7f7d7c8c7b8b7e8d8a7a8
22,British Nationals,20,Brightwell Graham,188,Marson Phil,30,32,f5d6c5f4e3c6d3g5e6f6g3c4b4b3b5e2f2g4f3f1h6g6h5h3h4h7d1a5d7c7f7a3a4b6c8e7f8e1c2b1g1d2c3b7a8b8a6b2g2d8e8c1a1a2g7h8g8a7h1h2
22,British Nationals,543,Kyte Bruce,277,Hands Colin,55,36,f5d6c5f4e3c6d3f6e6d7g3f3e7c7c4f8d8d2e8f7g8b5e2h3c2f2c3e1g4d1c1g6h6h4g5b4f1h5h2g1h1g2b3g7h7a2a6b6
22,British Nationals,277,Hands Colin,153,Barrass Iain,13,25,f5d6c5f4e3c6d3f6e6d7g3c4b4b3b5f3c7e2e1h3f7c2g6e7c3g5d8h6e8f8h4h5a3d1f1d2b1g1g8f2g4a6a5b7h2h1g2b8g7b6a7h7h8c8a8a4b2a2a1c1
22,British Nationals,158,Lysons John,20,Brightwell Graham,22,17,f5d6c5f4e3c6d3f6e6d7g3c4g5c3f7d2e7f2e2f1c1d1b5b4c8d8c7b8b6a6a4f3c2e8f8g8e1b1g4a3b3g1g2h5h6h1g6h2a2a7h3h4g7h7b2a5a8h8b7a1
22,British Nationals,158,Lysons John,444,Wakelin Chris,47,35,f5d6c5f4e3c6d3f6e6d7g3c4g5c3f7d2e7f2e2f1c1e1c2f3b5b4d1h3g4h4h5h6g6d8c8c7b6a4f8e8g1a5b7a7b3a3g2h1h2b1a8b8a6g8a2b2a1g7h7h8
22,British Nationals,444,Wakelin Chris,94,Handel Michael,22,26,f5d6c5f4e3c6d3f6e6d7g3c4g5c3f7d2e7f2e2f1c1f3e1g4h5g2c8h3h4e8c2h2b5b6b4a5f8g8d8b8h1g1c7a3g7h8g6b3a6a4b7d1b1a1b2a8a7a2h7h6
22,British Nationals,158,Lysons John,94,Handel Michael,31,23,f5d6c5f4e3c6d3f6e6d7g3c4g5c3f7d2e7f2e2f1c1f3e1g4h5e8c8d8f8g2c7d1b6b5a5b7b4a4c2b1a8a6h1b3a2a7a3b8b2a1g6h6g1h7g7h8g8h4h2h3
22,British Nationals,444,Wakelin Chris,111,Selby Matthew,28,24,f5d6c5f4e3c6d3f6e6d7g3c4g5c3f7d2e7f2e2f1c1f3c2d1c8b3b4b6a3b5c7a4a7a2a5b2a1b1e1a6g1d8e8f8g8a8b8b7h8g7h7h6g6h5h4g4h3h2g2h1
22,British Nationals,158,Lysons John,543,Kyte Bruce,25,31,f5d6c5f4e3c6d3f6e6d7g3c4g5c3f7d2e7f2e2f1c1f3c8g4c7e1h3d8e8h6h4h5b5g6h7a5b4b6a4a6a7b3c2a3a2b7d1b1g2h1g1h2a1b2g7h8g8f8b8a8
22,British Nationals,248,Forsyth Iain,277,Hands Colin,50,60,f5d6c5f4e3c6d3f6e6d7g3c4g5c3f7g6e7f8h5d2d8g4f3e2c8e8g8h4h3h7c7f2f1g7e1b7h8g1h6d1a8a7b8g2c1b1a6c2b6b4a4a3b3b2a2b5a5h2h1a1
22,British Nationals,543,Kyte Bruce,444,Wakelin Chris,36,29,f5d6c5f4e3c6d3f6e6d7g3c4f7g5e7g6d8c3g4c7h4h5h6c8b8e8f8d2d1g7b3b4h8f3f2f1a5e2b6b5c2a3a4e1b2a1a2a6g1b1g2h3b7g8h7h2h1a8a7c1
22,British Nationals,179,Turner Ian,543,Kyte Bruce,40,36,f5d6c5f4e3c6d3f6e6d7g4g3g6f3g5h6f7h3e7f8c8e8d8b8c4c7h4h5f2b5g7f1a6e2b6c2d2c1h7h8g8b7e1d1g2h1a8a7c3b2b4b3a5a4a3h2a1a2b1g1
22,British Nationals,22,Leader Imre,94,Handel Michael,36,34,f5d6c5f4e3c6d3f6e6d7g4c4g5c3b4e2f3d2b5g6c2b6c7d8a6b3a3c1f1h5e1a5a4e7f7h3f8g3h4e8c8d1b1f2h6h7g8b7g1b2g2h1h2a1h8g7b8a7a8a2
22,British Nationals,20,Brightwell Graham,153,Barrass Iain,40,42,f5d6c5f4e3c6d3f6e6d7g4c4g5c3b4e2f3d2b5g6c7b3c2d1f1e1f2a6a4c8b6g1f7a5e7a3d8h4h6e8b1f8h5h7g3h3b2g2g7c1h1h8h2a7a8g8b7a2a1b8
22,British Nationals,277,Hands Colin,444,Wakelin Chris,45,33,f5d6c5f4e3c6d3f6e6d7g4c4g6c3f7d2b5f2b3f3e7b4b6c7c8d8e8g3a3a6a4a7e2h4c1e1d1c2b2g5a5a1a8b1h5f8g7h8f1g2h2h6h1b8b7h3g1a2g8h7
22,British Nationals,277,Hands Colin,111,Selby Matthew,30,36,f5d6c5f4e3c6d3f6e6d7g4c4g6g5b5h6b6a6e7h3c8f7f8d8e8g3f3f2e2c7h4h5b8g7b4a5a4a3b3b2f1d1e1g1d2c1c2b1g2c3a2a1b7g8h8a7a8h2h1h7
22,British Nationals,168,Arnold Roy,22,Leader Imre,19,21,f5d6c5f4e3c6d3f6e6d7e7c7c4f3g4g5d8c8h5g3f7h4f2h6b8g6h2f8b7b6b5f1e1h3h7d1e2b3b4c3c2d2a3g1c1b1g7a8a7e8b2a6a5a4a2a1g2h8g8h1
22,British Nationals,168,Arnold Roy,188,Marson Phil,7,26,f5d6c5f4e3c6d3f6e6d7e7c7c4f3d8e2b5c2d2c1d1e1c8c3f1g1f2g3b3b4a3f7h3e8g6g4f8g5h6h5h4g7g2h1b1h2g8h7b2a1a2h8a4a5a6b6a7a8b7b8
22,British Nationals,168,Arnold Roy,111,Selby Matthew,23,33,f5d6c5f4e3c6d3f6e6d7e7c7d8c8b8b5c4e8f8f7a5f3g8b6g6h6g4g5h4h3h5g3e2g7f2g2h8h7a6b7g1h1h2f1e1d1d2c1a8c2c3
22,British Nationals,283,Wormley Mark,22,Leader Imre,5,9,f5d6c5f4e3c6e6f7e7f6d7c8d8e8g4b5b4c4g6c7a5h5c3g5g8d3e2b6h7f8b8h3h6h8h4a8a7f3g3d1f2f1g7b7e1g2c1b1h2g1h1d2c2a6a4a3a2b3b2a1
22,British Nationals,94,Handel Michael,20,Brightwell Graham,23,23,f5d6c5f4e3c6e6f7e7f6d7d8c7c8g3b6e8f8g5b4a6b5c4d3c3a4b7b3g6a8a3a2b8d2c2f2f3e2c1d1b2g4g7h8g8h7h6h4h2h5h3h1g2a1b1a5e1a7f1g1
22,British Nationals,94,Handel Michael,40,de Grey Aubrey,37,32,f5d6c5f4e3f6f3c4d3e2b3f2d7c3c2b4a3a4a5e6d2b6b5d1g5c7e7c6f7a6a7c1g3g4h3h5h6g6h4d8h7e8f8g8c8b8g2b2b7h2h1g1a1a2b1a8g7e1f1
22,British Nationals,283,Wormley Mark,40,de Grey Aubrey,26,29,f5d6c5f4e3f6f3c4e6d3g3e7d7g4g6g5h6h5f8e8d8f7h4c8b8g7c7b6b3b4a5c6d2c3a4a6b5a3c2d1c1b1e2b2h7h8g8a8a1e1a2f2f1g2g1h3h2h1a7b7
22,British Nationals,168,Arnold Roy,40,de Grey Aubrey,25,26,f5d6c5f4e3f6f3c4d7e6c3c7g5g6f7c6e7d8d3f8e8h4h5h6b6a6b5c8g7g4g8h8h7a5b7a8b4b8a7a3g3b3a4g2f2f1h1d2e2e1g1c2b1b2a1a2d1c1h3h2
22,British Nationals,496,Forsyth Eileen,444,Wakelin Chris,0,0,f5d6c5f4f3e3d7g4h3g3e2f2g1d3h4d1d2f1f6h1g5e1g2h5h6h2c7e7h7e6g6b7c1c2f7g7c4b3h8e8g8f8c6c3a3a7
22,British Nationals,111,Selby Matthew,179,Turner Ian,15,16,f5f6e6f4c3d6f3c4c5b5g4h3h5g3c6f2g5h6h7d3d7f7e7g6b4e3a5b3a2e8g8h4g7f8d8c8c7a4a3h8c2b8d2b6f1e1d1e2a6b7g1g2h2h1a7a8a1b2c1b1
22,British Nationals,188,Marson Phil,158,Lysons John,52,37,f5f6e6f4c3d7f3d6g5e3d3g4g6c5f7c4h5d2c2e2e7g3c8b4c7h6h7e8h4c6b6h3h2b5f8g8a5a4a3a6a7b3a2c1d8b8b2g2g7b1a1b7a8d1f1h8f2e1g1h1
22,British Nationals,111,Selby Matthew,248,Forsyth Iain,22,34,f5f6e6f4c3d7e7d6e3d8c6c7e8f8c8b8f7b6c5f3c4b5b4g8a5e2a6d3d2c1f1e1f2g3b7a8a7b3a4a3c2b1d1g1b2a1a2h3g4h4g5h5g6h6g7g2h1h8h2h7
22,British Nationals,444,Wakelin Chris,168,Arnold Roy,35,31,f5f6e6f4e3c5g4d6e7g5c6f3d3h4g6c4b3f7h5h6c3d8f8d7b4c7f2g3h3h2g7e8g8f1e2a4a3a2b5d1e1d2c2a5c1b6b2h8h7a1g1g2h1b7c8b1a6b8a7a8
22,British Nationals,153,Barrass Iain,168,Arnold Roy,30,42,f5f6e6f4e3c5g5d3d6f7c4c6g6g4e7d7b5h6c3g3c7h5d8b6h3e8c8f3f2a4f8b4b3e2a3c2a5f1a2a7b2b8a8a6b7a1d2c1d1b1e1g7h4g2g8h2h8h7h1g1
22,British Nationals,277,Hands Colin,168,Arnold Roy,29,41,f5f6e6f4e3c5c6e7d3c3g4d6c4h3d7c8g5h4h6b6g3d2e2e1f3c2f7g6e8f8g8h2d1b5f1c1b1b3h7f2g1g2a3b4a5a6a4a2g7c7b2h5h1a1a7a8d8h8b7b8
22,British Nationals,153,Barrass Iain,179,Turner Ian,52,44,f5f6e6f4g5d6e3g4c5c6f3f2d7c7f7e7f8g6g3e2d3d8e8h4b6g8e1a6h3c3c4d1c1d2b4b3c2g2h1h2h5b2b8h7h6a5b7g7h8c8b1a8g1a1a2f1a3a4b5a7
22,British Nationals,444,Wakelin Chris,158,Lysons John,45,41,f5f6e6f4g5d6f3g6c7h5e3d3c4e2c6c5e7f7b5e8c3g4g3f2h4h3e1d1c1a5a4a3b4c2d2a6b6b3f1d7b7b8a8a7a2g2g1b2b1a1c8d8f8g8h8g7h7h6h2h1
22,British Nationals,94,Handel Michael,248,Forsyth Iain,48,28,f5f6e6f4g5d6e7g4f3h5e3d3c7d7c6c5g6d2h3h4h6f8d8e8c8b8b5b4g3a5b7g7c3e2c4f2a6a8a7b6c1f7h8e1b3c2b1a2a3b2a4h7g8h2h1f1g1g2d1a1
22,British Nationals,20,Brightwell Graham,22,Leader Imre,29,24,f5f6e6f4g5d6e7g4f3h5h6h7e3d3h3f7c4f8c3g6c5g3e8d8c7b6g7d7h2c6a6b5b4h8c8b8h4b7g8h1a8d2c2b3d1g2f2a7a4g1a5e1b2e2f1c1b1a1a2a3
22,British Nationals,22,Leader Imre,248,Forsyth Iain,53,33,f5f6e6f4g5d6e7g4f3h5h6h7e3d7g6e8c3h4f7g3c5f8c6c7d8c8h2b6a6d3c4g7e2e1d1c1d2b3b4a3a4c2b5a5a2f1a7h3h8b2g8b7a1b1g2h1g1f2b8a8
22,British Nationals,94,Handel Michael,179,Turner Ian,40,37,f5f6e6f4g5d6e7g6c5c4d7f7f8e8d8b5g3c8e3c6b8g7c7d3g4h5b3h4h3f3b6c3e2d2a5f1f2a3e1d1b4h2h8g8h7a4h6a6b2c2b1b7h1c1g1a8a2g2a7a1
22,British Nationals,22,Leader Imre,179,Turner Ian,43,41,f5f6e6f4g5d6e7g6c5c4f7f8d3b5e3c3g4c7c6d2b6h5h4h3g3e8d7b4d8e2h6h7f3a6f2h2b7g7h8g8h1g2g1f1e1a8a7d1c1c2b1b2a1b3a2a3a4a5b8c8
22,British Nationals,20,Brightwell Graham,179,Turner Ian,45,41,f5f6e6f4g5d6e7g6c5c4f7f8d3e8c3c7f3e3g4h5e2h3h4b5a6f2g3b4a5a3b6c6e1a4a2d2c2d1c1g1f1g2h1h2b3b2d7d8g7h8g8a7a8h7h6b7b8c8b1a1
22,British Nationals,543,Kyte Bruce,153,Barrass Iain,49,41,f5f6e6f4g5e7f7c5d7g6h6f8g4d6e8h3d8c8c7b8c6g8c4b3c3d3e3h5d2d1e2g3f3c2a3b5a6a5a4b4e1c1b6f1f2b2a1b7g7h7h8g2h4a7a8a2b1g1h2h1
22,British Nationals,248,Forsyth Iain,158,Lysons John,22,36,f5f6e6f4g6c6c5d6c4b5c3e7d7e3f8c7f7d8g5g4b6h5a4b4c8a6a3b8b3d3c2d2h3f3e1c1e2d1b2a5b1f2h6g3f1a2h2a1h4g1g2g8e8h1a8g7a7h7h8b7
22,British Nationals,40,de Grey Aubrey,158,Lysons John,37,41,f5f6e6f4g6d6e3d3g4f3g3h3e2f2d2h4g5h5c2e1c3c5d1c1h6h7c4f7e7d8e8b1f1g1b6b5c7c6f8c8d7b4a5a4a3a6b3g8b2g2h1h2h8g7b7a8b8a7a1a2
22,British Nationals,158,Lysons John,496,Forsyth Eileen,36,35,f5f6e6f4g6f7g5h4h5c6h3e7f8g4g3h7d8e8f3c8b8g7d6d7e3e2e1d3c7f1g1f2b6a6b5h6h8g8b7a8a7b4a4c5a3a5c2c3d1c1b1
2,Championnat de France,69,Collay Sophie,148,Pelissier Laurent,51,53,f5f4e3d6f3e2d3g4e6f2c5c3c4b4c6g5d2e1f6c2b5a6d1c1g6b6h5c7d7e8d8f7f8c8e7g8a4a5a3a2b3h4h3b2g3g2h6g7h7h8h2a1b1f1g1a7b7b8h1a8
2,Championnat de France,2,Penloup Dominique,32,de la Boisserie Bru,47,32,f5d6c3d3c4b3d7e6f6f3f4g5g6e3c5b6b5a6d2e2b4c2a5c6a7e7f8c7f7a3d8g4h5a4a2e8c8h4h3b7c1g7h8g8g3f2f1d1g1b1a8b8h7h6g2h2h1b2a1e1
2,Championnat de France,967,Delegue Gerard,523,Morel Gerard,49,49,f5d6c3d3c4f3f4g3f6b5b4b3g4g6c5c6e3g5h5f2h6e6h4h3h2f7f1e2f8g7e7g8d1e1d2c1b1g2c2d8h8b2h7a1a2e8d7c8a3b6a4b7c7a5b8a6a7a8g1h1
2,Championnat de France,1159,Serander Arnaud,523,Morel Gerard,20,28,f5d6c3d3c4f3f4g5c6c5g6g3f6b5b6b4e3c7d8c2a6b3a3a5c1c8h5e8a4e2d2f2g4e6d1e1f1h3h4h6f7e7f8d7b8g2g7h8h7g8h2a8b7a7b2a2a1b1h1g1
2,Championnat de France,247,Draper Bruno,32,de la Boisserie Bru,36,24,f5d6c3d3c4f4d2e3e6c5f6b4g3e2f2c2c6d1f3e1b5a6a3b3a5a4a7h3f1g4h5h4h2g5g6g1a2f7b1g2e7b6e8b7b2c7c8d7d8a8b8f8g7a1c1h8h1g8h7h6
2,Championnat de France,69,Collay Sophie,967,Delegue Gerard,41,38,f5d6c3d3c4f4e3f3e6b4c5c6g4b5d7e7c7e8b6d2a5b3f2a4f8c8d8g8b7h4g5f6f7g3e2d1h6f1c2h5e1c1g6h7h2a8b8a7a6h3h8g7a2a3b2b1a1g2h1g1
2,Championnat de France,15,Nicolet Stephane,7,Juhem Philippe,23,30,f5d6c3d3c4f4e3f3e6b4g5e2c6g4c5d2h3h5g3d7e7b3f2f6f7g6h6h4e1b5c7d1b6c8a4f1a5f8c1b1c2a6g7d8e8h8g2a3b7a7a8b8a2h1g1h2a1b2g8h7
2,Championnat de France,69,Collay Sophie,872,Bernou Stephan,30,41,f5d6c3d3c4f4e3f3e6f6g6g4d7h6g5e2h3h5d2g3e7c5b4f7c6e8h2a4f2d8b5f1c7a5a6a7b6c1d1e1a3a2b3c2c8b8g2b2f8h4a8b7g7h1g1h8h7g8b1a1
2,Championnat de France,15,Nicolet Stephane,1,Tastet Marc,37,30,f5d6c3d3c4f4e3f6c6c5d7e7e6c7b5a5d8e8g3f3f8f2g4g5e2e1f7h4h5h6h2b4d2g6d1f1b3c1a6a4a3b6c8h3h7b8g7c2b2b1g2g8a2h1g1h8a1a7b7a8
2,Championnat de France,1159,Serander Arnaud,872,Bernou Stephan,7,24,f5d6c3d3c4f4f3e3e6f6f2e2c2g5g4h3g6h6f1g3h5h4e7d1f7d8c6e8g8d7d2c1c7c8g2b4b5e1b1h1a4a6b3b8b6c5h2g1b7a1h7h8g7f8b2a3a2a8a5a7
2,Championnat de France,1159,Serander Arnaud,69,Collay Sophie,6,11,f5d6c3d3c4f4f3e3f6c5e6c6b5b4c2e2d1b3d2c1b1f2a3a4a5b6e7e1f1a6a7d7c8d8e8c7b8g3g4g2h4h3h2h1g1a1b7g5g6a8h5h6f7a2g7b2f8h7g8h8
2,Championnat de France,17,Ralle Paul,15,Nicolet Stephane,11,34,f5d6c3d3c4f4c5b3c2d2e1f3e2e3b4e6g3f2g4c1a3b6f6g5h4h6f1b1c7b5e7f7c6a5a6e8d7c8a4d8h5h3g6h7d1g1b2b7a7g7g2h2a2f8g8b8a8a1
2,Championnat de France,2,Penloup Dominique,308,Sarkissian Jean-Pau,39,27,f5d6c3d3c4f4c5b3c2b4c6d2e6b5a5c1e3a6a7f3g4b6c7d7c8e8a4f7f6e7e2f1e1d1f2a3a2g3h3g6d8b2g5g7f8h6a1b1h4g8h8b8h7h5g2g1a8b7h1h2
2,Championnat de France,2,Penloup Dominique,60,Collay Frederic,41,40,f5d6c3d3c4f4c5b3c2e6b4d2e3f3g4c6e1b5a3d1c1f2a4g3f1a2a1h4f6g5h3h2g6g2h5b1a5e2f7e7b2h6c7b6a6f8e8c8d7b7d8b8a8a7h1g1h7g7g8h8
2,Championnat de France,7,Juhem Philippe,2,Penloup Dominique,20,23,f5d6c3d3c4f4c5b3c2e6b4f3e3e2g4d2g3f2c6d1a3g6c1b1g5f6f1b5a6a5a4b6g1b2a7e1c7e7f8d8f7d7c8e8a1a2h7a8g7b8b7g8g2h1h2h3h4h5h6h8
2,Championnat de France,7,Juhem Philippe,26,Cordy Alexandre,32,29,f5d6c3d3c4f4c5b3c2e6b4f3e3e2g4d2g3f2c6g5a3a5a4c1a6b5b6c7f1e1c8b7e7f6f7h3d1g1h4g2d7h6g6f8e8d8a8b8h1h2g8a7b1h7h5b2h8g7a1a2
2,Championnat de France,7,Juhem Philippe,1,Tastet Marc,31,30,f5d6c3d3c4f4c5b3c2e6b4f3e3e2g4d2g3b6f1e1f6g5d1f2h6b1c1g1g6f7c7a5c6d7a6b5a3a7f8d8c8e8a4a2e7g7h7h3b7h4h5g2h1h2a1a8b8b2h8g8
2,Championnat de France,4,Andriani Bintsa,14,Lazard Emmanuel,41,41,f5d6c3d3c4f4c5b3c2e6c6b4b5d2e3a6c1e1c7d7d8f3b6e7f7f6d1e2f1c8b8g8b7a8a7b2g6h5g5f2h6g3g1h7h4h3g4g2h1h2h8g7f8e8a2a1b1a3a5a4
2,Championnat de France,1,Tastet Marc,26,Cordy Alexandre,41,36,f5d6c3d3c4f4c5b3c2e6c6b4b5d2e3a6c1f3c7b6e7e1a5a4d7g5d1b1f6e2h4h6h5h3g4f8e8g3g8a7a2f7g6h7f2d8c8b7g2h1h2a3b8a1a8g1f1g7h8b2
2,Championnat de France,14,Lazard Emmanuel,7,Juhem Philippe,52,31,f5d6c3d3c4f4c5b3c2e6c6b4b5d2e3a6c1b6f3f6f7e1e2f1f2g5d7c7e7g6g4d8e8h3h6h4h7g1g7h8h5g8f8g3a5a4a2a3a7b2a1b1d1g2h1b7h2a8b8c8
2,Championnat de France,322,Sahli David,14,Lazard Emmanuel,8,15,f5d6c3d3c4f4c5b3c2e6c6b4b5d2e3a6c7d7d8f3b6e7f7f6a4a3a2e8d1f8g8e2e1f2g6g5h4h5b2h3g1f1g2g3h2g4h6h1a5a1b1c1b7a7a8b8c8h8g7h7
2,Championnat de France,2,Penloup Dominique,26,Cordy Alexandre,42,29,f5d6c3d3c4f4c5b3c2e6c6b4b5d2f7c7b6a5a6a7a3d7e7g5d8f6c8e3a2b7g4g6f2f3h6h5b2a4a8b8e1d1c1e2f1f8g2a1b1g1h4h2e8h3g3h7h1g7h8g8
